6.46842
12.5051
17.9559
9.76256
9.03849
11.2912
6.88417
13.3509
8.48237
12.2358
9.53816
15.3383
12.4715
44.3038
9e+06
65.3396
22.0937
14.0218
14.8786
28.8821
15.556
31.6173
15.8616
22.2314
35.6261
28.8027
11.1852
11.6664
9.22025
26.5831
41.3521
37.5013
30.6615
28.4041
23.5051
33.7597
22.4696
30.27
32.0884
38.5653
26.6083
37.1687
21.0967
23.6259
22.5566
11.3577
42.7371
58.2146
23.4792
26.9681
15.0293
9e+06
19.289
55.0367
55.7868
34.9403
28.1626
24.5324
38.9627
31.5721
9e+06
28.2509
26.1923
40.6136
45.2378
11.4829
36.7381
58.7125
37.2886
39.0371
10.7494
28.5509
21.7069
58.1346
42.2195
44.2155
13.1267
5.94972
42.4706
59.961
17.8315
26.6868
29.6414
23.199
34.88
27.736
15.0008
26.1577
33.9328
29.6398
15.139
19.7916
54.2421
51.1762
19.3038
15.3974
13.4281
20.7592
36.2081
64.3985
